image_id,source_relative_path,rights_status_before,rights_status_after,rights_holder,license_type,publication_permission,attribution_required,source_credit,evidence_type,evidence_relative_path,evidence_description,evidence_confidence,institutional_confirmation_required,review_status,notes
IMG-340DE9CF9A3B05FC,assets/images/hotels/hotels-129-mymaps-9e9c75703e3b.webp,unknown,unknown,,,requires_review,unknown,,insufficient_local_evidence,,"Repository presence, folder names, and GeoJSON labels do not prove publication permission.",high,true,open,Not approved for public publication.
IMG-599C8099E31AA502,assets/images/hotels/hotels-269-mymaps-05d622c87701.webp,unknown,unknown,,,requires_review,unknown,,insufficient_local_evidence,,"Repository presence, folder names, and GeoJSON labels do not prove publication permission.",high,true,open,Not approved for public publication.
IMG-EF3B1425ACE980F9,assets/images/hotels/hotels-274-mymaps-28d92b6d90fa.webp,unknown,unknown,,,requires_review,unknown,,insufficient_local_evidence,,"Repository presence, folder names, and GeoJSON labels do not prove publication permission.",high,true,open,Not approved for public publication.
IMG-97B67FA8214D0FB6,assets/images/hotels/hotels-275-mymaps-a92ad37ed2d9.webp,unknown,unknown,,,requires_review,unknown,,insufficient_local_evidence,,"Repository presence, folder names, and GeoJSON labels do not prove publication permission.",high,true,open,Not approved for public publication.
IMG-DB9C038597427F88,assets/images/hotels/hotels-276-mymaps-89905fa3c15f.webp,unknown,unknown,,,requires_review,unknown,,insufficient_local_evidence,,"Repository presence, folder names, and GeoJSON labels do not prove publication permission.",high,true,open,Not approved for public publication.
IMG-A3170ECA96244672,assets/images/hotels/hotels-517-mymaps-00aafa5f3172.webp,unknown,unknown,,,requires_review,unknown,,insufficient_local_evidence,,"Repository presence, folder names, and GeoJSON labels do not prove publication permission.",high,true,open,Not approved for public publication.
IMG-18B61D08CB44FB2A,assets/images/hotels/hotels-518-mymaps-7f4841b4896c.webp,unknown,unknown,,,requires_review,unknown,,insufficient_local_evidence,,"Repository presence, folder names, and GeoJSON labels do not prove publication permission.",high,true,open,Not approved for public publication.
IMG-D14392A917A60DE0,assets/images/hotels/hotels-519-mymaps-1cdc8cbbb3c7.webp,unknown,unknown,,,requires_review,unknown,,insufficient_local_evidence,,"Repository presence, folder names, and GeoJSON labels do not prove publication permission.",high,true,open,Not approved for public publication.
IMG-CCB3E7C0A221B706,assets/images/hotels/hotels-520-mymaps-c8e98a8592fc.webp,unknown,unknown,,,requires_review,unknown,,insufficient_local_evidence,,"Repository presence, folder names, and GeoJSON labels do not prove publication permission.",high,true,open,Not approved for public publication.
IMG-CCB3E7C0A221B706,assets/images/hotels/hotels-521-mymaps-9a59173bbdb7.webp,unknown,unknown,,,requires_review,unknown,,insufficient_local_evidence,,"Repository presence, folder names, and GeoJSON labels do not prove publication permission.",high,true,open,Not approved for public publication.
IMG-5FE1ABA6DADBA795,assets/images/hotels/hotels-522-mymaps-2049895230a2.webp,unknown,unknown,,,requires_review,unknown,,insufficient_local_evidence,,"Repository presence, folder names, and GeoJSON labels do not prove publication permission.",high,true,open,Not approved for public publication.
IMG-9CC0FCCAD56E1E45,assets/images/hotels/hotels-523-mymaps-513cfa7f6476.webp,unknown,unknown,,,requires_review,unknown,,insufficient_local_evidence,,"Repository presence, folder names, and GeoJSON labels do not prove publication permission.",high,true,open,Not approved for public publication.
IMG-398D6105B38199A4,assets/images/hotels/hotels-524-mymaps-adddecfb9731.webp,unknown,unknown,,,requires_review,unknown,,insufficient_local_evidence,,"Repository presence, folder names, and GeoJSON labels do not prove publication permission.",high,true,open,Not approved for public publication.
IMG-14190C4F60355635,assets/images/hotels/hotels-525-mymaps-dcfe376aa81b.webp,unknown,unknown,,,requires_review,unknown,,insufficient_local_evidence,,"Repository presence, folder names, and GeoJSON labels do not prove publication permission.",high,true,open,Not approved for public publication.
IMG-9DCD9E3C9365DD1A,assets/images/hotels/hotels-526-mymaps-4f197927358d.webp,unknown,unknown,,,requires_review,unknown,,insufficient_local_evidence,,"Repository presence, folder names, and GeoJSON labels do not prove publication permission.",high,true,open,Not approved for public publication.
IMG-00D26D8EDC613DDE,assets/images/hotels/hotels-527-mymaps-d0b62bd220d5.webp,unknown,unknown,,,requires_review,unknown,,insufficient_local_evidence,,"Repository presence, folder names, and GeoJSON labels do not prove publication permission.",high,true,open,Not approved for public publication.
IMG-1084184F8EC45760,assets/images/hotels/hotels-528-mymaps-74cde89373d6.webp,unknown,unknown,,,requires_review,unknown,,insufficient_local_evidence,,"Repository presence, folder names, and GeoJSON labels do not prove publication permission.",high,true,open,Not approved for public publication.
IMG-77BA160C04733500,assets/images/hotels/hotels-529-mymaps-597e9402b00b.webp,unknown,unknown,,,requires_review,unknown,,insufficient_local_evidence,,"Repository presence, folder names, and GeoJSON labels do not prove publication permission.",high,true,open,Not approved for public publication.
IMG-58597378CF1C8CF5,assets/images/hotels/hotels-530-mymaps-be61269076fc.webp,unknown,unknown,,,requires_review,unknown,,insufficient_local_evidence,,"Repository presence, folder names, and GeoJSON labels do not prove publication permission.",high,true,open,Not approved for public publication.
IMG-5255F49255B9CDBC,assets/images/hotels/hotels-536-mymaps-d4fd42970cbe.webp,unknown,unknown,,,requires_review,unknown,,insufficient_local_evidence,,"Repository presence, folder names, and GeoJSON labels do not prove publication permission.",high,true,open,Not approved for public publication.
IMG-9F4EB60D93580A35,assets/images/hotels/hotels-537-mymaps-abcb161fb6ea.webp,unknown,unknown,,,requires_review,unknown,,insufficient_local_evidence,,"Repository presence, folder names, and GeoJSON labels do not prove publication permission.",high,true,open,Not approved for public publication.
IMG-B49F9BF137D83D02,assets/images/hotels/hotels-538-mymaps-2a8311fb4871.webp,unknown,unknown,,,requires_review,unknown,,insufficient_local_evidence,,"Repository presence, folder names, and GeoJSON labels do not prove publication permission.",high,true,open,Not approved for public publication.
IMG-AB2F785A48F45260,assets/images/hotels/hotels-541-mymaps-98767d1de90c.webp,unknown,unknown,,,requires_review,unknown,,insufficient_local_evidence,,"Repository presence, folder names, and GeoJSON labels do not prove publication permission.",high,true,open,Not approved for public publication.
IMG-41754C243D0161BD,assets/images/hotels/hotels-542-mymaps-045f9f265f65.webp,unknown,unknown,,,requires_review,unknown,,insufficient_local_evidence,,"Repository presence, folder names, and GeoJSON labels do not prove publication permission.",high,true,open,Not approved for public publication.
IMG-AA171238F6B5CC3B,assets/images/hotels/hotels-543-mymaps-b5fffc5d6870.webp,unknown,unknown,,,requires_review,unknown,,insufficient_local_evidence,,"Repository presence, folder names, and GeoJSON labels do not prove publication permission.",high,true,open,Not approved for public publication.
IMG-4D715E6F645A91E4,assets/images/hotels/hotels-546-mymaps-f3ae23c3308a.webp,unknown,unknown,,,requires_review,unknown,,insufficient_local_evidence,,"Repository presence, folder names, and GeoJSON labels do not prove publication permission.",high,true,open,Not approved for public publication.
IMG-DB003713F54633D4,assets/images/hotels/hotels-547-mymaps-76dc0c479f8c.webp,unknown,unknown,,,requires_review,unknown,,insufficient_local_evidence,,"Repository presence, folder names, and GeoJSON labels do not prove publication permission.",high,true,open,Not approved for public publication.
IMG-182A3D8591EE2F0D,assets/images/hotels/hotels-548-mymaps-753206b67dc1.webp,unknown,unknown,,,requires_review,unknown,,insufficient_local_evidence,,"Repository presence, folder names, and GeoJSON labels do not prove publication permission.",high,true,open,Not approved for public publication.
IMG-035F322FF745ADE7,assets/images/hotels/hotels-550-mymaps-1322836a0f17.webp,unknown,unknown,,,requires_review,unknown,,insufficient_local_evidence,,"Repository presence, folder names, and GeoJSON labels do not prove publication permission.",high,true,open,Not approved for public publication.
IMG-9526628D8DD3DE95,assets/images/hotels/hotels-551-mymaps-b0cc2f36b842.webp,unknown,unknown,,,requires_review,unknown,,insufficient_local_evidence,,"Repository presence, folder names, and GeoJSON labels do not prove publication permission.",high,true,open,Not approved for public publication.
IMG-4DEE16210F1FB033,assets/images/hotels/hotels-552-mymaps-5515a783ed9e.webp,unknown,unknown,,,requires_review,unknown,,insufficient_local_evidence,,"Repository presence, folder names, and GeoJSON labels do not prove publication permission.",high,true,open,Not approved for public publication.
IMG-BED506EA5E4A268B,assets/images/hotels/hotels-555-mymaps-e3910af34e7d.webp,unknown,unknown,,,requires_review,unknown,,insufficient_local_evidence,,"Repository presence, folder names, and GeoJSON labels do not prove publication permission.",high,true,open,Not approved for public publication.
IMG-F3E648AD7CE0F676,assets/images/hotels/hotels-556-mymaps-54ef083c7e20.webp,unknown,unknown,,,requires_review,unknown,,insufficient_local_evidence,,"Repository presence, folder names, and GeoJSON labels do not prove publication permission.",high,true,open,Not approved for public publication.
IMG-195FEF22D837B65D,assets/images/hotels/hotels-557-mymaps-3acb62ee0608.webp,unknown,unknown,,,requires_review,unknown,,insufficient_local_evidence,,"Repository presence, folder names, and GeoJSON labels do not prove publication permission.",high,true,open,Not approved for public publication.
IMG-FD63377BEAD728F4,assets/images/hotels/hotels-558-mymaps-e6df7cf400da.webp,unknown,unknown,,,requires_review,unknown,,insufficient_local_evidence,,"Repository presence, folder names, and GeoJSON labels do not prove publication permission.",high,true,open,Not approved for public publication.
IMG-93CB76024693CC16,assets/images/hotels/hotels-559-mymaps-6edb5f90e7cf.webp,unknown,unknown,,,requires_review,unknown,,insufficient_local_evidence,,"Repository presence, folder names, and GeoJSON labels do not prove publication permission.",high,true,open,Not approved for public publication.
IMG-BE291B15C0111B88,assets/images/hotels/hotels-560-mymaps-b7ea8a3c95d0.webp,unknown,unknown,,,requires_review,unknown,,insufficient_local_evidence,,"Repository presence, folder names, and GeoJSON labels do not prove publication permission.",high,true,open,Not approved for public publication.
IMG-AB22C6D40D93616F,assets/images/hotels/hotels-561-mymaps-47f226518347.webp,unknown,unknown,,,requires_review,unknown,,insufficient_local_evidence,,"Repository presence, folder names, and GeoJSON labels do not prove publication permission.",high,true,open,Not approved for public publication.
IMG-E137A1CCE92F44E9,assets/images/hotels/hotels-562-mymaps-dbbf0de3dffa.webp,unknown,unknown,,,requires_review,unknown,,insufficient_local_evidence,,"Repository presence, folder names, and GeoJSON labels do not prove publication permission.",high,true,open,Not approved for public publication.
IMG-729EB4B25B240200,assets/images/hotels/hotels-563-mymaps-c10c960d1e25.webp,unknown,unknown,,,requires_review,unknown,,insufficient_local_evidence,,"Repository presence, folder names, and GeoJSON labels do not prove publication permission.",high,true,open,Not approved for public publication.
IMG-4B501E6BBD73EAFE,assets/images/hotels/hotels-564-mymaps-3d8b373b709c.webp,unknown,unknown,,,requires_review,unknown,,insufficient_local_evidence,,"Repository presence, folder names, and GeoJSON labels do not prove publication permission.",high,true,open,Not approved for public publication.
IMG-8AA917C317A493BF,assets/images/hotels/hotels-565-mymaps-87a5d5ca5aa0.webp,unknown,unknown,,,requires_review,unknown,,insufficient_local_evidence,,"Repository presence, folder names, and GeoJSON labels do not prove publication permission.",high,true,open,Not approved for public publication.
IMG-FE006520AF136B6C,assets/images/hotels/hotels-566-mymaps-ffd892b487ac.webp,unknown,unknown,,,requires_review,unknown,,insufficient_local_evidence,,"Repository presence, folder names, and GeoJSON labels do not prove publication permission.",high,true,open,Not approved for public publication.
IMG-5907F4EB5DA0B991,assets/images/hotels/hotels-821-mymaps-a880c62b7b89.webp,unknown,unknown,,,requires_review,unknown,,insufficient_local_evidence,,"Repository presence, folder names, and GeoJSON labels do not prove publication permission.",high,true,open,Not approved for public publication.
