feature_id,layer_id,name_ar,publication_status,current_local_image_count,current_primary_image,verified_images,public_rights_images,internal_only_images,high_quality_candidates,review_candidates,coverage_priority,recommended_action,notes
LY-HOT-000238,hotels,فندق قصور الضيافة,internal_ready,0,,0,0,0,0,0,P2,seek_documented_local_image,No public approval inferred.
LY-HOT-000239,hotels,فندق قصي للشقق المفروشة,internal_ready,0,,0,0,0,0,0,P2,seek_documented_local_image,No public approval inferred.
LY-HOT-000241,hotels,فندق قورينا,internal_ready,0,,0,0,0,0,0,P2,seek_documented_local_image,No public approval inferred.
LY-HOT-000243,hotels,فندق لؤلؤة درنة,internal_ready,0,,0,0,0,0,0,P2,seek_documented_local_image,No public approval inferred.
LY-HOT-000246,hotels,فندق ميزران,internal_ready,0,,0,0,0,0,0,P2,seek_documented_local_image,No public approval inferred.
LY-HOT-000247,hotels,فندق هارون,internal_ready,0,,0,0,0,0,0,P2,seek_documented_local_image,No public approval inferred.
LY-HOT-000251,hotels,الفندق السياحي,internal_ready,0,,0,0,0,0,0,P2,seek_documented_local_image,No public approval inferred.
LY-HOT-000252,hotels,الفندق القديم,internal_ready,0,,0,0,0,0,0,P2,seek_documented_local_image,No public approval inferred.
LY-HOT-000253,hotels,الفندق الكبير,internal_ready,0,,0,0,0,0,0,P2,seek_documented_local_image,No public approval inferred.
LY-HOT-000254,hotels,القرية السياحية قاريونس,internal_ready,0,,0,0,0,0,0,P2,seek_documented_local_image,No public approval inferred.
LY-HOT-000256,hotels,نزل المدينة,internal_ready,0,,0,0,0,0,0,P2,seek_documented_local_image,No public approval inferred.
LY-HOT-000257,hotels,نزل أمباي,internal_ready,0,,0,0,0,0,0,P2,seek_documented_local_image,No public approval inferred.
LY-HOT-000258,hotels,نزل بيروت,public_ready,0,,0,0,0,0,0,P2,seek_documented_local_image,No public approval inferred.
LY-HOT-000260,hotels,نزل مرحبا,internal_ready,0,,0,0,0,0,0,P2,seek_documented_local_image,No public approval inferred.
LY-HOT-000261,hotels,الماسة للشقق الفندقية,internal_ready,0,,0,0,0,0,0,P2,seek_documented_local_image,No public approval inferred.
LY-HOT-000262,hotels,فندق فزان,internal_ready,0,,0,0,0,0,0,P2,seek_documented_local_image,No public approval inferred.
LY-HOT-000263,hotels,فندق المختار,public_ready,0,,0,0,0,0,0,P2,seek_documented_local_image,No public approval inferred.
LY-HOT-000264,hotels,فندق قصر كاباو,internal_ready,0,,0,0,0,0,0,P2,seek_documented_local_image,No public approval inferred.
LY-HOT-000265,hotels,فندق الأفريقي,internal_ready,0,,0,0,0,0,0,P2,seek_documented_local_image,No public approval inferred.
LY-HOT-000266,hotels,فندق قرطاج السياحى1,internal_ready,0,,0,0,0,0,0,P2,seek_documented_local_image,No public approval inferred.
LY-HOT-000267,hotels,فندق السارة,internal_ready,0,,0,0,0,0,0,P2,seek_documented_local_image,No public approval inferred.
LY-HOT-000268,hotels,فندق الفصول الاربعة 3,internal_ready,1,,0,0,0,0,2,P3,human_visual_and_rights_review,No public approval inferred.
LY-HOT-000269,hotels,فندق أوال,internal_ready,0,,0,0,0,0,0,P2,seek_documented_local_image,No public approval inferred.
LY-HOT-000270,hotels,فندق المتوسط,internal_ready,0,,0,0,0,0,0,P2,seek_documented_local_image,No public approval inferred.
LY-HOT-000271,hotels,فندق قرطاج السياحى2,internal_ready,0,,0,0,0,0,0,P2,seek_documented_local_image,No public approval inferred.
LY-HOT-000272,hotels,فندق التوفيق 2,internal_ready,0,,0,0,0,0,0,P2,seek_documented_local_image,No public approval inferred.
LY-HOT-000273,hotels,فندق النعيم,public_ready,5,,0,0,0,1,6,P3,human_visual_and_rights_review,No public approval inferred.
LY-HOT-000274,hotels,نزل كيلو بتراء,internal_ready,0,,0,0,0,0,0,P2,seek_documented_local_image,No public approval inferred.
LY-HOT-000275,hotels,فندق الفصول الاربعة 2,public_ready,3,,0,0,0,3,4,P3,human_visual_and_rights_review,No public approval inferred.
LY-HOT-000276,hotels,فندق السفير,public_ready,2,,0,0,0,0,3,P3,human_visual_and_rights_review,No public approval inferred.
LY-HOT-000277,hotels,فندق نور الثريا,public_ready,3,,0,0,0,2,4,P3,human_visual_and_rights_review,No public approval inferred.
LY-HOT-000278,hotels,فندق الشاطئ الذهبى,public_ready,4,,0,0,0,0,5,P3,human_visual_and_rights_review,No public approval inferred.
LY-HOT-000279,hotels,فندق الصافي,public_ready,1,,0,0,0,0,2,P3,human_visual_and_rights_review,No public approval inferred.
LY-HOT-000280,hotels,فندق بوابة أفريقيا,internal_ready,0,,0,0,0,0,0,P2,seek_documented_local_image,No public approval inferred.
LY-HOT-000281,hotels,فندق الفصول الابعة 1,public_ready,1,,0,0,0,0,2,P3,human_visual_and_rights_review,No public approval inferred.
LY-HOT-000282,hotels,فندق سفارى,public_ready,1,,0,0,0,0,2,P3,human_visual_and_rights_review,No public approval inferred.
LY-HOT-000283,hotels,فندق زهرة الخليج,public_ready,2,,0,0,0,1,3,P3,human_visual_and_rights_review,No public approval inferred.
LY-HOT-000284,hotels,فندق السلاسل الذهبية,public_ready,3,,0,0,0,0,4,P3,human_visual_and_rights_review,No public approval inferred.
LY-HOT-000285,hotels,فندق النورس,internal_ready,0,,0,0,0,0,0,P2,seek_documented_local_image,No public approval inferred.
LY-HOT-000286,hotels,فندق التوفيق 1,internal_ready,0,,0,0,0,0,0,P2,seek_documented_local_image,No public approval inferred.
LY-HOT-000287,hotels,فندق اليسر,internal_ready,0,,0,0,0,0,0,P2,seek_documented_local_image,No public approval inferred.
LY-HOT-000288,hotels,فندق الخيام العربية,internal_ready,0,,0,0,0,0,0,P2,seek_documented_local_image,No public approval inferred.
LY-HOT-000289,hotels,فندق الرشيد,internal_ready,0,,0,0,0,0,0,P2,seek_documented_local_image,No public approval inferred.
LY-HOT-000290,hotels,فندق أسامة,internal_ready,0,,0,0,0,0,0,P2,seek_documented_local_image,No public approval inferred.
LY-HOT-000291,hotels,فندق الزيتونة,internal_ready,0,,0,0,0,0,0,P2,seek_documented_local_image,No public approval inferred.
LY-HOT-000292,hotels,فندق ريباس,internal_ready,0,,0,0,0,0,0,P2,seek_documented_local_image,No public approval inferred.
LY-HOT-000293,hotels,فندق طليطلة,internal_ready,0,,0,0,0,0,0,P2,seek_documented_local_image,No public approval inferred.
LY-HOT-000294,hotels,فندق صبراتة,public_ready,0,,0,0,0,0,0,P2,seek_documented_local_image,No public approval inferred.
LY-HOT-000295,hotels,فندق تاج,public_ready,3,,0,0,0,2,4,P3,human_visual_and_rights_review,No public approval inferred.
LY-HOT-000296,hotels,فندق الكندي,public_ready,0,,0,0,0,0,0,P2,seek_documented_local_image,No public approval inferred.
LY-HOT-000297,hotels,فندق أضواء قرطاج,public_ready,3,,0,0,0,3,4,P3,human_visual_and_rights_review,No public approval inferred.
LY-HOT-000298,hotels,فندق البشير,public_ready,0,,0,0,0,0,0,P2,seek_documented_local_image,No public approval inferred.
LY-HOT-000299,hotels,فندق الهاني,public_ready,0,,0,0,0,0,0,P2,seek_documented_local_image,No public approval inferred.
LY-HOT-000300,hotels,فندق القنصل فندق القنصل,public_ready,0,,0,0,0,0,0,P2,seek_documented_local_image,No public approval inferred.
LY-HOT-000301,hotels,فندق الجبل الاخضر,public_ready,0,,0,0,0,0,0,P2,seek_documented_local_image,No public approval inferred.
LY-HOT-000302,hotels,الفتح,internal_only,0,,0,0,0,0,0,P2,seek_documented_local_image,No public approval inferred.
LY-HOT-000303,hotels,فندق قصر ليبيا,internal_ready,0,,0,0,0,0,0,P2,seek_documented_local_image,No public approval inferred.
LY-HOT-000304,hotels,Hotel Haroun 2,internal_ready,0,,0,0,0,0,0,P2,seek_documented_local_image,No public approval inferred.
LY-HOT-000305,hotels,فندق الغزالة,internal_ready,1,,0,0,0,0,2,P3,human_visual_and_rights_review,No public approval inferred.
LY-HOT-000306,hotels,فندق كيان طرابلس,internal_ready,0,,0,0,0,0,0,P2,seek_documented_local_image,No public approval inferred.
LY-HOT-000307,hotels,فندق الديوان,public_ready,3,,0,0,0,0,4,P3,human_visual_and_rights_review,No public approval inferred.
LY-HOT-000308,hotels,فندق نيو ستي New City hotel,internal_ready,0,,0,0,0,0,0,P2,seek_documented_local_image,No public approval inferred.
LY-HOT-000309,hotels,فندق الدالي,internal_ready,0,,0,0,0,0,0,P2,seek_documented_local_image,No public approval inferred.
LY-HOT-000310,hotels,زهرة الشمس,internal_only,0,,0,0,0,0,0,P2,seek_documented_local_image,No public approval inferred.
LY-HOT-000311,hotels,فندق ضيافة طرابلس,internal_ready,0,,0,0,0,0,0,P2,seek_documented_local_image,No public approval inferred.
LY-HOT-000312,hotels,فندق الفتح شارع الرشيد,internal_ready,0,,0,0,0,0,0,P2,seek_documented_local_image,No public approval inferred.
LY-HOT-000313,hotels,فندق بلخير,internal_ready,0,,0,0,0,0,0,P2,seek_documented_local_image,No public approval inferred.
LY-HOT-000314,hotels,فندق السرايا,public_ready,4,,0,0,0,1,5,P3,human_visual_and_rights_review,No public approval inferred.
LY-HOT-000315,hotels,فندق الوحدة العربية,internal_ready,0,,0,0,0,0,0,P2,seek_documented_local_image,No public approval inferred.
LY-HOT-000316,hotels,فندق الكنوز الذهبية,internal_ready,0,,0,0,0,0,0,P2,seek_documented_local_image,No public approval inferred.
LY-HOT-000317,hotels,فندق الشراع,public_ready,0,,0,0,0,0,0,P2,seek_documented_local_image,No public approval inferred.
LY-HOT-000318,hotels,الحبايب,internal_only,2,,0,0,0,0,3,P3,human_visual_and_rights_review,No public approval inferred.
LY-HOT-000319,hotels,هوم بلازا_للشقق الفندقية,public_ready,1,,0,0,0,0,2,P3,human_visual_and_rights_review,No public approval inferred.
LY-HOT-000320,hotels,فندق الرحال,public_ready,1,,0,0,0,0,2,P3,human_visual_and_rights_review,No public approval inferred.
LY-HOT-000321,hotels,الوادي 2 للشقق الفندقية,public_ready,1,,0,0,0,0,2,P3,human_visual_and_rights_review,No public approval inferred.
LY-HOT-000322,hotels,الأطلس للشقق الفندقية,internal_ready,2,,0,0,0,0,3,P3,human_visual_and_rights_review,No public approval inferred.
LY-HOT-000323,hotels,فندق بيزا السياحي,public_ready,4,,0,0,0,1,5,P3,human_visual_and_rights_review,No public approval inferred.
LY-HOT-000324,hotels,فندق قوز التيك,public_ready,2,,0,0,0,0,3,P3,human_visual_and_rights_review,No public approval inferred.
LY-HOT-000325,hotels,النجمة الذهبية لشقق الفندقية,internal_ready,0,,0,0,0,0,0,P2,seek_documented_local_image,No public approval inferred.
LY-HOT-000326,hotels,الفخامه للشقق المفروشه,internal_only,0,,0,0,0,0,0,P2,seek_documented_local_image,No public approval inferred.
LY-HOT-000327,hotels,اوس لشقق المفروشه,internal_only,0,,0,0,0,0,0,P2,seek_documented_local_image,No public approval inferred.
LY-HOT-000328,hotels,فندق الساحل,internal_ready,0,,0,0,0,0,0,P2,seek_documented_local_image,No public approval inferred.
LY-HOT-000329,hotels,الجوهرة للشقق الفندقية,internal_ready,0,,0,0,0,0,0,P2,seek_documented_local_image,No public approval inferred.
LY-HOT-000330,hotels,فندق اجدابيا السياحي,internal_ready,0,,0,0,0,0,0,P2,seek_documented_local_image,No public approval inferred.
LY-HOT-000331,hotels,فندق الراحة اجدابيا,public_ready,3,,0,0,0,0,4,P3,human_visual_and_rights_review,No public approval inferred.
LY-HOT-000332,hotels,عمار او المجد للشقق الفندقية,public_ready,3,,0,0,0,0,4,P3,human_visual_and_rights_review,No public approval inferred.
LY-HOT-000333,hotels,فندق مزايا اجدابيا,public_ready,3,,0,0,0,0,4,P3,human_visual_and_rights_review,No public approval inferred.
LY-HOT-000334,hotels,فندق التوجان السياحي,public_ready,3,,0,0,0,0,4,P3,human_visual_and_rights_review,No public approval inferred.
LY-HOT-000335,hotels,نزل وقاعة الهاشمي,public_ready,1,,0,0,0,0,2,P3,human_visual_and_rights_review,No public approval inferred.
LY-HOT-000336,hotels,نزل وقاعة زهرة الخليج,public_ready,3,,0,0,0,0,4,P3,human_visual_and_rights_review,No public approval inferred.
LY-HOT-000337,hotels,الهضبة للشقق الفندقية,public_ready,3,,0,0,0,0,4,P3,human_visual_and_rights_review,No public approval inferred.
LY-HOT-000338,hotels,الامان للشقق الفندقية,public_ready,2,,0,0,0,0,3,P3,human_visual_and_rights_review,No public approval inferred.
LY-HOT-000339,hotels,نزل ماريا MARIYA,public_ready,3,,0,0,0,0,4,P3,human_visual_and_rights_review,No public approval inferred.
LY-HOT-000340,hotels,فندق الرابطة,public_ready,1,,0,0,0,0,2,P3,human_visual_and_rights_review,No public approval inferred.
LY-HOT-000341,hotels,فندق سمر قند,public_ready,0,,0,0,0,0,0,P2,seek_documented_local_image,No public approval inferred.
LY-HOT-000342,hotels,فندق غريان السياحي,public_ready,3,,0,0,0,0,4,P3,human_visual_and_rights_review,No public approval inferred.
LY-HOT-000343,hotels,فندق روايال غريان,public_ready,4,,0,0,0,0,5,P3,human_visual_and_rights_review,No public approval inferred.
LY-HOT-000344,hotels,فندق حوش بوغنوش,public_ready,4,,0,0,0,0,5,P3,human_visual_and_rights_review,No public approval inferred.
LY-HOT-000345,hotels,فندق اللؤلؤة السياحي البضاء,internal_ready,4,,0,0,0,0,5,P3,human_visual_and_rights_review,No public approval inferred.
LY-HOT-000346,hotels,فندق لؤلؤة الخليج البيضاء,public_ready,4,,0,0,0,0,5,P3,human_visual_and_rights_review,No public approval inferred.
LY-HOT-000347,hotels,فندق قصر البيضاء,internal_ready,0,,0,0,0,0,0,P2,seek_documented_local_image,No public approval inferred.
LY-HOT-000348,hotels,فندق القاهرة البيضاء,public_ready,0,,0,0,0,0,0,P2,seek_documented_local_image,No public approval inferred.
LY-HOT-000349,hotels,النوران_ للشقق_الفندقية,public_ready,4,,0,0,0,0,5,P3,human_visual_and_rights_review,No public approval inferred.
LY-HOT-000350,hotels,مكة للشقق الفندقية البيضاء,internal_ready,0,,0,0,0,0,0,P2,seek_documented_local_image,No public approval inferred.
LY-HOT-000351,hotels,برج المدينة للشقق الفندقية البيضاء,public_ready,0,,0,0,0,0,0,P2,seek_documented_local_image,No public approval inferred.
LY-HOT-000352,hotels,فندق اية الجبل البيضاء,public_ready,3,,0,0,0,0,4,P3,human_visual_and_rights_review,No public approval inferred.
LY-HOT-000353,hotels,فندق برقة السياحي,internal_ready,0,,0,0,0,0,0,P2,seek_documented_local_image,No public approval inferred.
LY-HOT-000354,hotels,فندق افريقيا البيضاء,public_ready,0,,0,0,0,0,0,P2,seek_documented_local_image,No public approval inferred.
LY-HOT-000355,hotels,فندق برونتو البيضاء,public_ready,2,,0,0,0,0,3,P3,human_visual_and_rights_review,No public approval inferred.
LY-HOT-000356,hotels,عمارة الجوري للشقق الفندقية,public_ready,3,,0,0,0,0,4,P3,human_visual_and_rights_review,No public approval inferred.
LY-HOT-000357,hotels,فندق العنود البيضاء,public_ready,7,,0,0,0,0,8,P3,human_visual_and_rights_review,No public approval inferred.
LY-HOT-000358,hotels,فندق الفردوس للشقق الفندقية,public_ready,4,,0,0,0,0,5,P3,human_visual_and_rights_review,No public approval inferred.
LY-HOT-000359,hotels,فندق قصر الضيافة للشقق الفندقية البيضاء,public_ready,0,,0,0,0,0,0,P2,seek_documented_local_image,No public approval inferred.
LY-HOT-000360,hotels,فندق مرحبا للخدمات السياحية,public_ready,5,,0,0,0,0,6,P3,human_visual_and_rights_review,No public approval inferred.
