action_id,feature_id,layer_id,name_ar,city_ar,municipality_ar,priority,review_reason_codes,field_or_issue,current_value,required_value,required_action,evidence_available,source_reference,collection_method,verification_method,responsible_entity_required,supporting_entities,deadline_category,publication_impact,status,notes
ACT-00351,LY-FNB-CAF-TRI-00333,tripoliCafes,B&B Fast Food,طرابلس,طرابلس,P2,classification_review|license_review,Multiple reasons,review_required,verified official value or documented not_available,institutional verification of flagged fields,true,data/incoming/tripoli-cafes.kml,authoritative registry or direct verification,"official document, registry entry, or authorized written confirmation",وزارة السياحة والصناعات التقليدية,وزارة السياحة؛ البلدية؛ الجهة المالكة حسب الاختصاص,next_review_cycle,quality,open,"Entity is required for completion, not asserted as the current source."
ACT-00357,LY-FNB-CAF-TRI-00339,tripoliCafes,بيانكا -BIANCA,طرابلس,طرابلس,P2,classification_review|license_review,Multiple reasons,review_required,verified official value or documented not_available,institutional verification of flagged fields,true,data/incoming/tripoli-cafes.kml,authoritative registry or direct verification,"official document, registry entry, or authorized written confirmation",وزارة السياحة والصناعات التقليدية,وزارة السياحة؛ البلدية؛ الجهة المالكة حسب الاختصاص,next_review_cycle,quality,open,"Entity is required for completion, not asserted as the current source."
ACT-00358,LY-FNB-CAF-TRI-00340,tripoliCafes,بيتزا الفوار 2,طرابلس,طرابلس,P2,classification_review|license_review,Multiple reasons,review_required,verified official value or documented not_available,institutional verification of flagged fields,true,data/incoming/tripoli-cafes.kml,authoritative registry or direct verification,"official document, registry entry, or authorized written confirmation",وزارة السياحة والصناعات التقليدية,وزارة السياحة؛ البلدية؛ الجهة المالكة حسب الاختصاص,next_review_cycle,quality,open,"Entity is required for completion, not asserted as the current source."
ACT-00359,LY-FNB-CAF-TRI-00341,tripoliCafes,تيك اوي,طرابلس,طرابلس,P2,classification_review|license_review,Multiple reasons,review_required,verified official value or documented not_available,institutional verification of flagged fields,true,data/incoming/tripoli-cafes.kml,authoritative registry or direct verification,"official document, registry entry, or authorized written confirmation",وزارة السياحة والصناعات التقليدية,وزارة السياحة؛ البلدية؛ الجهة المالكة حسب الاختصاص,next_review_cycle,quality,open,"Entity is required for completion, not asserted as the current source."
ACT-00363,LY-FNB-CAF-TRI-00345,tripoliCafes,معمل القشطة,طرابلس,طرابلس,P2,classification_review|license_review,Multiple reasons,review_required,verified official value or documented not_available,institutional verification of flagged fields,true,data/incoming/tripoli-cafes.kml,authoritative registry or direct verification,"official document, registry entry, or authorized written confirmation",وزارة السياحة والصناعات التقليدية,وزارة السياحة؛ البلدية؛ الجهة المالكة حسب الاختصاص,next_review_cycle,quality,open,"Entity is required for completion, not asserted as the current source."
ACT-00368,LY-FNB-CAF-TRI-00350,tripoliCafes,Maram Kitchen,طرابلس,طرابلس,P2,classification_review|license_review,Multiple reasons,review_required,verified official value or documented not_available,institutional verification of flagged fields,true,data/incoming/tripoli-cafes.kml,authoritative registry or direct verification,"official document, registry entry, or authorized written confirmation",وزارة السياحة والصناعات التقليدية,وزارة السياحة؛ البلدية؛ الجهة المالكة حسب الاختصاص,next_review_cycle,quality,open,"Entity is required for completion, not asserted as the current source."
ACT-00371,LY-FNB-CAF-TRI-00353,tripoliCafes,مستر باسترس mr. Pastries,طرابلس,طرابلس,P2,classification_review|license_review,Multiple reasons,review_required,verified official value or documented not_available,institutional verification of flagged fields,true,data/incoming/tripoli-cafes.kml,authoritative registry or direct verification,"official document, registry entry, or authorized written confirmation",وزارة السياحة والصناعات التقليدية,وزارة السياحة؛ البلدية؛ الجهة المالكة حسب الاختصاص,next_review_cycle,quality,open,"Entity is required for completion, not asserted as the current source."
ACT-00373,LY-FNB-CAF-TRI-00355,tripoliCafes,La Dolce Vita,طرابلس,طرابلس,P2,classification_review|license_review,Multiple reasons,review_required,verified official value or documented not_available,institutional verification of flagged fields,true,data/incoming/tripoli-cafes.kml,authoritative registry or direct verification,"official document, registry entry, or authorized written confirmation",وزارة السياحة والصناعات التقليدية,وزارة السياحة؛ البلدية؛ الجهة المالكة حسب الاختصاص,next_review_cycle,quality,open,"Entity is required for completion, not asserted as the current source."
ACT-00381,LY-FNB-CAF-TRI-00363,tripoliCafes,VIA MERCATO LY,طرابلس,طرابلس,P2,classification_review|license_review,Multiple reasons,review_required,verified official value or documented not_available,institutional verification of flagged fields,true,data/incoming/tripoli-cafes.kml,authoritative registry or direct verification,"official document, registry entry, or authorized written confirmation",وزارة السياحة والصناعات التقليدية,وزارة السياحة؛ البلدية؛ الجهة المالكة حسب الاختصاص,next_review_cycle,quality,open,"Entity is required for completion, not asserted as the current source."
ACT-00382,LY-FNB-CAF-TRI-00364,tripoliCafes,فوزي سندوتشات بانينا Fawzi Street food,طرابلس,طرابلس,P2,classification_review|license_review,Multiple reasons,review_required,verified official value or documented not_available,institutional verification of flagged fields,true,data/incoming/tripoli-cafes.kml,authoritative registry or direct verification,"official document, registry entry, or authorized written confirmation",وزارة السياحة والصناعات التقليدية,وزارة السياحة؛ البلدية؛ الجهة المالكة حسب الاختصاص,next_review_cycle,quality,open,"Entity is required for completion, not asserted as the current source."
