action_id,feature_id,layer_id,name_ar,city_ar,municipality_ar,priority,review_reason_codes,field_or_issue,current_value,required_value,required_action,evidence_available,source_reference,collection_method,verification_method,responsible_entity_required,supporting_entities,deadline_category,publication_impact,status,notes
ACT-00374,LY-FNB-CAF-TRI-00356,tripoliCafes,كافي برقان,طرابلس,طرابلس,P3,license_review,license_review,review_required,verified official value or documented not_available,institutional verification of flagged fields,true,data/incoming/tripoli-cafes.kml,authoritative registry or direct verification,"official document, registry entry, or authorized written confirmation",جهة الترخيص السياحي,وزارة السياحة؛ البلدية؛ الجهة المالكة حسب الاختصاص,next_review_cycle,quality,open,"Entity is required for completion, not asserted as the current source."
ACT-00375,LY-FNB-CAF-TRI-00357,tripoliCafes,كافي شباب بلادي,طرابلس,طرابلس,P3,license_review,license_review,review_required,verified official value or documented not_available,institutional verification of flagged fields,true,data/incoming/tripoli-cafes.kml,authoritative registry or direct verification,"official document, registry entry, or authorized written confirmation",جهة الترخيص السياحي,وزارة السياحة؛ البلدية؛ الجهة المالكة حسب الاختصاص,next_review_cycle,quality,open,"Entity is required for completion, not asserted as the current source."
ACT-00376,LY-FNB-CAF-TRI-00358,tripoliCafes,ويلا كافي,طرابلس,طرابلس,P3,license_review,license_review,review_required,verified official value or documented not_available,institutional verification of flagged fields,true,data/incoming/tripoli-cafes.kml,authoritative registry or direct verification,"official document, registry entry, or authorized written confirmation",جهة الترخيص السياحي,وزارة السياحة؛ البلدية؛ الجهة المالكة حسب الاختصاص,next_review_cycle,quality,open,"Entity is required for completion, not asserted as the current source."
ACT-00377,LY-FNB-CAF-TRI-00359,tripoliCafes,مقهي الأرز,طرابلس,طرابلس,P3,license_review,license_review,review_required,verified official value or documented not_available,institutional verification of flagged fields,true,data/incoming/tripoli-cafes.kml,authoritative registry or direct verification,"official document, registry entry, or authorized written confirmation",جهة الترخيص السياحي,وزارة السياحة؛ البلدية؛ الجهة المالكة حسب الاختصاص,next_review_cycle,quality,open,"Entity is required for completion, not asserted as the current source."
ACT-00378,LY-FNB-CAF-TRI-00360,tripoliCafes,Como Coffee,طرابلس,طرابلس,P3,license_review,license_review,review_required,verified official value or documented not_available,institutional verification of flagged fields,true,data/incoming/tripoli-cafes.kml,authoritative registry or direct verification,"official document, registry entry, or authorized written confirmation",جهة الترخيص السياحي,وزارة السياحة؛ البلدية؛ الجهة المالكة حسب الاختصاص,next_review_cycle,quality,open,"Entity is required for completion, not asserted as the current source."
ACT-00379,LY-FNB-CAF-TRI-00361,tripoliCafes,Gelateria pinguino - مثلجات بنقوينو,طرابلس,طرابلس,P3,license_review,license_review,review_required,verified official value or documented not_available,institutional verification of flagged fields,true,data/incoming/tripoli-cafes.kml,authoritative registry or direct verification,"official document, registry entry, or authorized written confirmation",جهة الترخيص السياحي,وزارة السياحة؛ البلدية؛ الجهة المالكة حسب الاختصاص,next_review_cycle,quality,open,"Entity is required for completion, not asserted as the current source."
ACT-00380,LY-FNB-CAF-TRI-00362,tripoliCafes,قهوة الببو دحي وجبنة,طرابلس,طرابلس,P3,license_review,license_review,review_required,verified official value or documented not_available,institutional verification of flagged fields,true,data/incoming/tripoli-cafes.kml,authoritative registry or direct verification,"official document, registry entry, or authorized written confirmation",جهة الترخيص السياحي,وزارة السياحة؛ البلدية؛ الجهة المالكة حسب الاختصاص,next_review_cycle,quality,open,"Entity is required for completion, not asserted as the current source."
ACT-00384,LY-FNB-CAF-TRI-00366,tripoliCafes,مقهي باديه,طرابلس,طرابلس,P3,license_review,license_review,review_required,verified official value or documented not_available,institutional verification of flagged fields,true,data/incoming/tripoli-cafes.kml,authoritative registry or direct verification,"official document, registry entry, or authorized written confirmation",جهة الترخيص السياحي,وزارة السياحة؛ البلدية؛ الجهة المالكة حسب الاختصاص,next_review_cycle,quality,open,"Entity is required for completion, not asserted as the current source."
ACT-00387,LY-FNB-CAF-TRI-00369,tripoliCafes,MARSA CAFE قهوه على البحر,طرابلس,طرابلس,P3,license_review,license_review,review_required,verified official value or documented not_available,institutional verification of flagged fields,true,data/incoming/tripoli-cafes.kml,authoritative registry or direct verification,"official document, registry entry, or authorized written confirmation",جهة الترخيص السياحي,وزارة السياحة؛ البلدية؛ الجهة المالكة حسب الاختصاص,next_review_cycle,quality,open,"Entity is required for completion, not asserted as the current source."
ACT-00389,LY-FNB-CAF-TRI-00371,tripoliCafes,Caffè del Porto,طرابلس,طرابلس,P3,license_review,license_review,review_required,verified official value or documented not_available,institutional verification of flagged fields,true,data/incoming/tripoli-cafes.kml,authoritative registry or direct verification,"official document, registry entry, or authorized written confirmation",جهة الترخيص السياحي,وزارة السياحة؛ البلدية؛ الجهة المالكة حسب الاختصاص,next_review_cycle,quality,open,"Entity is required for completion, not asserted as the current source."
ACT-00390,LY-FNB-CAF-TRI-00372,tripoliCafes,مقهى السيدة مريم,طرابلس,طرابلس,P3,license_review,license_review,review_required,verified official value or documented not_available,institutional verification of flagged fields,true,data/incoming/tripoli-cafes.kml,authoritative registry or direct verification,"official document, registry entry, or authorized written confirmation",جهة الترخيص السياحي,وزارة السياحة؛ البلدية؛ الجهة المالكة حسب الاختصاص,next_review_cycle,quality,open,"Entity is required for completion, not asserted as the current source."
ACT-00391,LY-FNB-CAF-TRI-00373,tripoliCafes,قهوة ابوفينا,طرابلس,طرابلس,P3,license_review,license_review,review_required,verified official value or documented not_available,institutional verification of flagged fields,true,data/incoming/tripoli-cafes.kml,authoritative registry or direct verification,"official document, registry entry, or authorized written confirmation",جهة الترخيص السياحي,وزارة السياحة؛ البلدية؛ الجهة المالكة حسب الاختصاص,next_review_cycle,quality,open,"Entity is required for completion, not asserted as the current source."
ACT-00393,LY-FNB-CAF-TRI-00375,tripoliCafes,مقهى ومطعم الميڨو,طرابلس,طرابلس,P3,license_review,license_review,review_required,verified official value or documented not_available,institutional verification of flagged fields,true,data/incoming/tripoli-cafes.kml,authoritative registry or direct verification,"official document, registry entry, or authorized written confirmation",جهة الترخيص السياحي,وزارة السياحة؛ البلدية؛ الجهة المالكة حسب الاختصاص,next_review_cycle,quality,open,"Entity is required for completion, not asserted as the current source."
ACT-00394,LY-FNB-CAF-TRI-00376,tripoliCafes,مقهى صلاح,طرابلس,طرابلس,P3,license_review,license_review,review_required,verified official value or documented not_available,institutional verification of flagged fields,true,data/incoming/tripoli-cafes.kml,authoritative registry or direct verification,"official document, registry entry, or authorized written confirmation",جهة الترخيص السياحي,وزارة السياحة؛ البلدية؛ الجهة المالكة حسب الاختصاص,next_review_cycle,quality,open,"Entity is required for completion, not asserted as the current source."
ACT-00395,LY-FNB-CAF-TRI-00377,tripoliCafes,مقهى عمورة الكيلاني الثريا,طرابلس,طرابلس,P3,license_review,license_review,review_required,verified official value or documented not_available,institutional verification of flagged fields,true,data/incoming/tripoli-cafes.kml,authoritative registry or direct verification,"official document, registry entry, or authorized written confirmation",جهة الترخيص السياحي,وزارة السياحة؛ البلدية؛ الجهة المالكة حسب الاختصاص,next_review_cycle,quality,open,"Entity is required for completion, not asserted as the current source."
ACT-00396,LY-FNB-CAF-TRI-00378,tripoliCafes,مقهي أبو أحمد,طرابلس,طرابلس,P3,license_review,license_review,review_required,verified official value or documented not_available,institutional verification of flagged fields,true,data/incoming/tripoli-cafes.kml,authoritative registry or direct verification,"official document, registry entry, or authorized written confirmation",جهة الترخيص السياحي,وزارة السياحة؛ البلدية؛ الجهة المالكة حسب الاختصاص,next_review_cycle,quality,open,"Entity is required for completion, not asserted as the current source."
ACT-00397,LY-FNB-CAF-TRI-00379,tripoliCafes,مقهى كاره للوجبات السريعة,طرابلس,طرابلس,P3,license_review,license_review,review_required,verified official value or documented not_available,institutional verification of flagged fields,true,data/incoming/tripoli-cafes.kml,authoritative registry or direct verification,"official document, registry entry, or authorized written confirmation",جهة الترخيص السياحي,وزارة السياحة؛ البلدية؛ الجهة المالكة حسب الاختصاص,next_review_cycle,quality,open,"Entity is required for completion, not asserted as the current source."
ACT-00399,LY-FNB-CAF-TRI-00381,tripoliCafes,Saray Café مقهى سراي,طرابلس,طرابلس,P3,license_review,license_review,review_required,verified official value or documented not_available,institutional verification of flagged fields,true,data/incoming/tripoli-cafes.kml,authoritative registry or direct verification,"official document, registry entry, or authorized written confirmation",جهة الترخيص السياحي,وزارة السياحة؛ البلدية؛ الجهة المالكة حسب الاختصاص,next_review_cycle,quality,open,"Entity is required for completion, not asserted as the current source."
ACT-00400,LY-FNB-CAF-TRI-00382,tripoliCafes,Adnan cafe,طرابلس,طرابلس,P3,license_review,license_review,review_required,verified official value or documented not_available,institutional verification of flagged fields,true,data/incoming/tripoli-cafes.kml,authoritative registry or direct verification,"official document, registry entry, or authorized written confirmation",جهة الترخيص السياحي,وزارة السياحة؛ البلدية؛ الجهة المالكة حسب الاختصاص,next_review_cycle,quality,open,"Entity is required for completion, not asserted as the current source."
ACT-00401,LY-FNB-CAF-TRI-00383,tripoliCafes,coffe malek,طرابلس,طرابلس,P3,license_review,license_review,review_required,verified official value or documented not_available,institutional verification of flagged fields,true,data/incoming/tripoli-cafes.kml,authoritative registry or direct verification,"official document, registry entry, or authorized written confirmation",جهة الترخيص السياحي,وزارة السياحة؛ البلدية؛ الجهة المالكة حسب الاختصاص,next_review_cycle,quality,open,"Entity is required for completion, not asserted as the current source."
ACT-00402,LY-FNB-CAF-TRI-00384,tripoliCafes,مقهى النخيل,طرابلس,طرابلس,P3,license_review,license_review,review_required,verified official value or documented not_available,institutional verification of flagged fields,true,data/incoming/tripoli-cafes.kml,authoritative registry or direct verification,"official document, registry entry, or authorized written confirmation",جهة الترخيص السياحي,وزارة السياحة؛ البلدية؛ الجهة المالكة حسب الاختصاص,next_review_cycle,quality,open,"Entity is required for completion, not asserted as the current source."
ACT-00404,LY-FNB-CAF-TRI-00386,tripoliCafes,Nesma Cafe & Restaurant,طرابلس,طرابلس,P3,license_review,license_review,review_required,verified official value or documented not_available,institutional verification of flagged fields,true,data/incoming/tripoli-cafes.kml,authoritative registry or direct verification,"official document, registry entry, or authorized written confirmation",جهة الترخيص السياحي,وزارة السياحة؛ البلدية؛ الجهة المالكة حسب الاختصاص,next_review_cycle,quality,open,"Entity is required for completion, not asserted as the current source."
ACT-00405,LY-FNB-CAF-TRI-00387,tripoliCafes,مقهي ومطعم السرايا & Al Saraya Cafe and Restaurant,طرابلس,طرابلس,P3,license_review,license_review,review_required,verified official value or documented not_available,institutional verification of flagged fields,true,data/incoming/tripoli-cafes.kml,authoritative registry or direct verification,"official document, registry entry, or authorized written confirmation",جهة الترخيص السياحي,وزارة السياحة؛ البلدية؛ الجهة المالكة حسب الاختصاص,next_review_cycle,quality,open,"Entity is required for completion, not asserted as the current source."
ACT-00406,LY-FNB-CAF-TRI-00388,tripoliCafes,كافي اسامة,طرابلس,طرابلس,P3,license_review,license_review,review_required,verified official value or documented not_available,institutional verification of flagged fields,true,data/incoming/tripoli-cafes.kml,authoritative registry or direct verification,"official document, registry entry, or authorized written confirmation",جهة الترخيص السياحي,وزارة السياحة؛ البلدية؛ الجهة المالكة حسب الاختصاص,next_review_cycle,quality,open,"Entity is required for completion, not asserted as the current source."
ACT-00407,LY-FNB-CAF-TRI-00389,tripoliCafes,مقهى الكرنيش,طرابلس,طرابلس,P3,license_review,license_review,review_required,verified official value or documented not_available,institutional verification of flagged fields,true,data/incoming/tripoli-cafes.kml,authoritative registry or direct verification,"official document, registry entry, or authorized written confirmation",جهة الترخيص السياحي,وزارة السياحة؛ البلدية؛ الجهة المالكة حسب الاختصاص,next_review_cycle,quality,open,"Entity is required for completion, not asserted as the current source."
ACT-00408,LY-FNB-CAF-TRI-00390,tripoliCafes,مقهي فيراري Coffee ferrari,طرابلس,طرابلس,P3,license_review,license_review,review_required,verified official value or documented not_available,institutional verification of flagged fields,true,data/incoming/tripoli-cafes.kml,authoritative registry or direct verification,"official document, registry entry, or authorized written confirmation",جهة الترخيص السياحي,وزارة السياحة؛ البلدية؛ الجهة المالكة حسب الاختصاص,next_review_cycle,quality,open,"Entity is required for completion, not asserted as the current source."
ACT-00409,LY-FNB-CAF-TRI-00391,tripoliCafes,GROUP CAFE,طرابلس,طرابلس,P3,license_review,license_review,review_required,verified official value or documented not_available,institutional verification of flagged fields,true,data/incoming/tripoli-cafes.kml,authoritative registry or direct verification,"official document, registry entry, or authorized written confirmation",جهة الترخيص السياحي,وزارة السياحة؛ البلدية؛ الجهة المالكة حسب الاختصاص,next_review_cycle,quality,open,"Entity is required for completion, not asserted as the current source."
ACT-00411,LY-FNB-CAF-TRI-00393,tripoliCafes,مقهى طريق الشط,طرابلس,طرابلس,P3,license_review,license_review,review_required,verified official value or documented not_available,institutional verification of flagged fields,true,data/incoming/tripoli-cafes.kml,authoritative registry or direct verification,"official document, registry entry, or authorized written confirmation",جهة الترخيص السياحي,وزارة السياحة؛ البلدية؛ الجهة المالكة حسب الاختصاص,next_review_cycle,quality,open,"Entity is required for completion, not asserted as the current source."
ACT-00412,LY-FNB-CAF-TRI-00394,tripoliCafes,شهرزاد للحلويات الشرقية والعالمية,طرابلس,طرابلس,P3,license_review,license_review,review_required,verified official value or documented not_available,institutional verification of flagged fields,true,data/incoming/tripoli-cafes.kml,authoritative registry or direct verification,"official document, registry entry, or authorized written confirmation",جهة الترخيص السياحي,وزارة السياحة؛ البلدية؛ الجهة المالكة حسب الاختصاص,next_review_cycle,quality,open,"Entity is required for completion, not asserted as the current source."
ACT-00413,LY-FNB-CAF-TRI-00395,tripoliCafes,bona cake,طرابلس,طرابلس,P3,license_review,license_review,review_required,verified official value or documented not_available,institutional verification of flagged fields,true,data/incoming/tripoli-cafes.kml,authoritative registry or direct verification,"official document, registry entry, or authorized written confirmation",جهة الترخيص السياحي,وزارة السياحة؛ البلدية؛ الجهة المالكة حسب الاختصاص,next_review_cycle,quality,open,"Entity is required for completion, not asserted as the current source."
ACT-00415,LY-FNB-CAF-TRI-00397,tripoliCafes,كافي تشينو,طرابلس,طرابلس,P3,license_review,license_review,review_required,verified official value or documented not_available,institutional verification of flagged fields,true,data/incoming/tripoli-cafes.kml,authoritative registry or direct verification,"official document, registry entry, or authorized written confirmation",جهة الترخيص السياحي,وزارة السياحة؛ البلدية؛ الجهة المالكة حسب الاختصاص,next_review_cycle,quality,open,"Entity is required for completion, not asserted as the current source."
ACT-00416,LY-FNB-CAF-TRI-00398,tripoliCafes,S&M cake,طرابلس,طرابلس,P3,license_review,license_review,review_required,verified official value or documented not_available,institutional verification of flagged fields,true,data/incoming/tripoli-cafes.kml,authoritative registry or direct verification,"official document, registry entry, or authorized written confirmation",جهة الترخيص السياحي,وزارة السياحة؛ البلدية؛ الجهة المالكة حسب الاختصاص,next_review_cycle,quality,open,"Entity is required for completion, not asserted as the current source."
ACT-00417,LY-FNB-CAF-TRI-00399,tripoliCafes,The cue cafe,طرابلس,طرابلس,P3,license_review,license_review,review_required,verified official value or documented not_available,institutional verification of flagged fields,true,data/incoming/tripoli-cafes.kml,authoritative registry or direct verification,"official document, registry entry, or authorized written confirmation",جهة الترخيص السياحي,وزارة السياحة؛ البلدية؛ الجهة المالكة حسب الاختصاص,next_review_cycle,quality,open,"Entity is required for completion, not asserted as the current source."
ACT-00420,LY-FNB-CAF-TRI-00402,tripoliCafes,معمل البركة للحلويات,طرابلس,طرابلس,P3,license_review,license_review,review_required,verified official value or documented not_available,institutional verification of flagged fields,true,data/incoming/tripoli-cafes.kml,authoritative registry or direct verification,"official document, registry entry, or authorized written confirmation",جهة الترخيص السياحي,وزارة السياحة؛ البلدية؛ الجهة المالكة حسب الاختصاص,next_review_cycle,quality,open,"Entity is required for completion, not asserted as the current source."
