id,name_ar,readiness_score,readiness_level,missing_fields,method,disclaimer
LY-INV-REV-NAT-00104,عقلة,20,insufficient_data,type|legal|ownership|infrastructure|license|finance|status|entity,preliminary_data_readiness_assessment,Not a legal approval or investment decision.
LY-INV-REV-NAT-00105,نوطة سوسة,20,insufficient_data,type|legal|ownership|infrastructure|license|finance|status|entity,preliminary_data_readiness_assessment,Not a legal approval or investment decision.
LY-INV-REV-NAT-00106,مهبول,20,insufficient_data,type|legal|ownership|infrastructure|license|finance|status|entity,preliminary_data_readiness_assessment,Not a legal approval or investment decision.
LY-INV-REV-NAT-00107,بركة ناصر,20,insufficient_data,type|legal|ownership|infrastructure|license|finance|status|entity,preliminary_data_readiness_assessment,Not a legal approval or investment decision.
LY-INV-REV-NAT-00108,كرسة,20,insufficient_data,type|legal|ownership|infrastructure|license|finance|status|entity,preliminary_data_readiness_assessment,Not a legal approval or investment decision.
LY-INV-REV-NAT-00109,الناقة,20,insufficient_data,type|legal|ownership|infrastructure|license|finance|status|entity,preliminary_data_readiness_assessment,Not a legal approval or investment decision.
LY-INV-REV-NAT-00110,بومسافر,20,insufficient_data,type|legal|ownership|infrastructure|license|finance|status|entity,preliminary_data_readiness_assessment,Not a legal approval or investment decision.
LY-INV-REV-NAT-00111,الشاطيء,20,insufficient_data,type|legal|ownership|infrastructure|license|finance|status|entity,preliminary_data_readiness_assessment,Not a legal approval or investment decision.
LY-INV-OPP-NAT-00001,فرصة استثمارية تحتاج تعريف – 0638,30,insufficient_data,legal|ownership|infrastructure|license|finance|status|entity,preliminary_data_readiness_assessment,Not a legal approval or investment decision.
LY-INV-REV-NAT-00112,المقرون,20,insufficient_data,type|legal|ownership|infrastructure|license|finance|status|entity,preliminary_data_readiness_assessment,Not a legal approval or investment decision.
LY-INV-REV-NAT-00113,البردي-3,20,insufficient_data,type|legal|ownership|infrastructure|license|finance|status|entity,preliminary_data_readiness_assessment,Not a legal approval or investment decision.
LY-INV-REV-NAT-00114,البردي-2,20,insufficient_data,type|legal|ownership|infrastructure|license|finance|status|entity,preliminary_data_readiness_assessment,Not a legal approval or investment decision.
LY-INV-REV-NAT-00115,عزاز,20,insufficient_data,type|legal|ownership|infrastructure|license|finance|status|entity,preliminary_data_readiness_assessment,Not a legal approval or investment decision.
LY-INV-REV-NAT-00116,الجدي,20,insufficient_data,type|legal|ownership|infrastructure|license|finance|status|entity,preliminary_data_readiness_assessment,Not a legal approval or investment decision.
LY-INV-REV-NAT-00117,شويمر,20,insufficient_data,type|legal|ownership|infrastructure|license|finance|status|entity,preliminary_data_readiness_assessment,Not a legal approval or investment decision.
LY-INV-REV-NAT-00118,مرسة دفنة,20,insufficient_data,type|legal|ownership|infrastructure|license|finance|status|entity,preliminary_data_readiness_assessment,Not a legal approval or investment decision.
LY-INV-REV-NAT-00119,بئرالأشهب,20,insufficient_data,type|legal|ownership|infrastructure|license|finance|status|entity,preliminary_data_readiness_assessment,Not a legal approval or investment decision.
LY-INV-REV-NAT-00120,قابس,20,insufficient_data,type|legal|ownership|infrastructure|license|finance|status|entity,preliminary_data_readiness_assessment,Not a legal approval or investment decision.
LY-INV-REV-NAT-00121,كمبوت,20,insufficient_data,type|legal|ownership|infrastructure|license|finance|status|entity,preliminary_data_readiness_assessment,Not a legal approval or investment decision.
LY-INV-REV-NAT-00122,العقلة,20,insufficient_data,type|legal|ownership|infrastructure|license|finance|status|entity,preliminary_data_readiness_assessment,Not a legal approval or investment decision.
LY-INV-REV-NAT-00123,العودا,20,insufficient_data,type|legal|ownership|infrastructure|license|finance|status|entity,preliminary_data_readiness_assessment,Not a legal approval or investment decision.
LY-INV-REV-NAT-00124,المرصص,20,insufficient_data,type|legal|ownership|infrastructure|license|finance|status|entity,preliminary_data_readiness_assessment,Not a legal approval or investment decision.
LY-INV-REV-NAT-00125,بلخاتر,20,insufficient_data,type|legal|ownership|infrastructure|license|finance|status|entity,preliminary_data_readiness_assessment,Not a legal approval or investment decision.
LY-INV-REV-NAT-00126,عين الغزال,20,insufficient_data,type|legal|ownership|infrastructure|license|finance|status|entity,preliminary_data_readiness_assessment,Not a legal approval or investment decision.
LY-INV-REV-NAT-00127,التميمي,20,insufficient_data,type|legal|ownership|infrastructure|license|finance|status|entity,preliminary_data_readiness_assessment,Not a legal approval or investment decision.
LY-INV-REV-NAT-00128,بالقردان,20,insufficient_data,type|legal|ownership|infrastructure|license|finance|status|entity,preliminary_data_readiness_assessment,Not a legal approval or investment decision.
LY-INV-REV-NAT-00129,راس التين-2,20,insufficient_data,type|legal|ownership|infrastructure|license|finance|status|entity,preliminary_data_readiness_assessment,Not a legal approval or investment decision.
LY-INV-REV-NAT-00130,خبطة,20,insufficient_data,type|legal|ownership|infrastructure|license|finance|status|entity,preliminary_data_readiness_assessment,Not a legal approval or investment decision.
LY-INV-REV-NAT-00131,بوهريشيمة,20,insufficient_data,type|legal|ownership|infrastructure|license|finance|status|entity,preliminary_data_readiness_assessment,Not a legal approval or investment decision.
LY-INV-REV-NAT-00132,الزويتينة الشمالي,20,insufficient_data,type|legal|ownership|infrastructure|license|finance|status|entity,preliminary_data_readiness_assessment,Not a legal approval or investment decision.
LY-INV-REV-NAT-00133,الزويتينة الجنوبي,20,insufficient_data,type|legal|ownership|infrastructure|license|finance|status|entity,preliminary_data_readiness_assessment,Not a legal approval or investment decision.
LY-INV-REV-NAT-00134,مرير قابس,20,insufficient_data,type|legal|ownership|infrastructure|license|finance|status|entity,preliminary_data_readiness_assessment,Not a legal approval or investment decision.
LY-INV-REV-NAT-00135,بشر,20,insufficient_data,type|legal|ownership|infrastructure|license|finance|status|entity,preliminary_data_readiness_assessment,Not a legal approval or investment decision.
LY-INV-REV-NAT-00136,العقيلة,20,insufficient_data,type|legal|ownership|infrastructure|license|finance|status|entity,preliminary_data_readiness_assessment,Not a legal approval or investment decision.
LY-INV-REV-NAT-00137,راس لانوف,20,insufficient_data,type|legal|ownership|infrastructure|license|finance|status|entity,preliminary_data_readiness_assessment,Not a legal approval or investment decision.
LY-INV-REV-NAT-00138,السدرة,20,insufficient_data,type|legal|ownership|infrastructure|license|finance|status|entity,preliminary_data_readiness_assessment,Not a legal approval or investment decision.
LY-INV-REV-NAT-00139,بن جواد,20,insufficient_data,type|legal|ownership|infrastructure|license|finance|status|entity,preliminary_data_readiness_assessment,Not a legal approval or investment decision.
LY-INV-REV-NAT-00140,عسيلة الغربي,20,insufficient_data,type|legal|ownership|infrastructure|license|finance|status|entity,preliminary_data_readiness_assessment,Not a legal approval or investment decision.
LY-INV-REV-NAT-00141,هراوة,20,insufficient_data,type|legal|ownership|infrastructure|license|finance|status|entity,preliminary_data_readiness_assessment,Not a legal approval or investment decision.
LY-INV-REV-NAT-00142,السميدة,20,insufficient_data,type|legal|ownership|infrastructure|license|finance|status|entity,preliminary_data_readiness_assessment,Not a legal approval or investment decision.
LY-INV-REV-NAT-00143,قصر أحمد,20,insufficient_data,type|legal|ownership|infrastructure|license|finance|status|entity,preliminary_data_readiness_assessment,Not a legal approval or investment decision.
LY-INV-REV-NAT-00144,الدافنية,20,insufficient_data,type|legal|ownership|infrastructure|license|finance|status|entity,preliminary_data_readiness_assessment,Not a legal approval or investment decision.
LY-INV-REV-NAT-00145,العويجة,20,insufficient_data,type|legal|ownership|infrastructure|license|finance|status|entity,preliminary_data_readiness_assessment,Not a legal approval or investment decision.
LY-INV-REV-NAT-00146,أم الخنفس,20,insufficient_data,type|legal|ownership|infrastructure|license|finance|status|entity,preliminary_data_readiness_assessment,Not a legal approval or investment decision.
LY-INV-REV-NAT-00147,عسيلة الشرقي,20,insufficient_data,type|legal|ownership|infrastructure|license|finance|status|entity,preliminary_data_readiness_assessment,Not a legal approval or investment decision.
LY-INV-REV-NAT-00148,القرضابية,20,insufficient_data,type|legal|ownership|infrastructure|license|finance|status|entity,preliminary_data_readiness_assessment,Not a legal approval or investment decision.
