record_a_layer,record_a_id,record_a_name,record_b_layer,record_b_id,record_b_name,distance_meters,name_similarity,geometry_relationship,duplicate_classification,recommended_action,confidence,notes
hotels,LY-HOT-000439,فندق الرحاب,hotels,LY-HOT-000440,فندق الرحاب 1,15.5,0.947,within_layer_proximity,review_required,retain_and_review,medium,No automatic merge performed
hotels,LY-HOT-000439,فندق الرحاب,hotels,LY-HOT-000441,فندق الرحاب 2,49.6,0.947,within_layer_proximity,review_required,retain_and_review,medium,No automatic merge performed
hotels,LY-HOT-000440,فندق الرحاب 1,hotels,LY-HOT-000441,فندق الرحاب 2,43.6,0.9,within_layer_proximity,review_required,retain_and_review,medium,No automatic merge performed
hotels,LY-HOT-000440,فندق الرحاب 1,hotels,LY-HOT-000483,فندق المنامة,0.0,0.5,within_layer_proximity,probable_duplicate,retain_and_review,medium,No automatic merge performed
hotels,LY-HOT-000477,فندق المتوسط,hotels,LY-HOT-000478,فندق المتوسط,1.1,1,within_layer_proximity,confirmed_duplicate,retain_and_review,high,No automatic merge performed
hotels,LY-HOT-000477,فندق المتوسط,hotels,LY-HOT-000479,فندق المتوسط,0.0,1,within_layer_proximity,confirmed_duplicate,retain_and_review,high,No automatic merge performed
hotels,LY-HOT-000477,فندق المتوسط,hotels,LY-HOT-000480,فندق المتوسط,1.1,1,within_layer_proximity,confirmed_duplicate,retain_and_review,high,No automatic merge performed
hotels,LY-HOT-000478,فندق المتوسط,hotels,LY-HOT-000479,فندق المتوسط,1.1,1,within_layer_proximity,confirmed_duplicate,retain_and_review,high,No automatic merge performed
hotels,LY-HOT-000478,فندق المتوسط,hotels,LY-HOT-000480,فندق المتوسط,0.0,1,within_layer_proximity,confirmed_duplicate,retain_and_review,high,No automatic merge performed
hotels,LY-HOT-000479,فندق المتوسط,hotels,LY-HOT-000480,فندق المتوسط,1.1,1,within_layer_proximity,confirmed_duplicate,retain_and_review,high,No automatic merge performed
hotels,LY-HOT-000498,فندق أسامة,hotels,LY-HOT-000499,فندق أسامة,21.5,1,within_layer_proximity,confirmed_duplicate,retain_and_review,high,No automatic merge performed
hotels,LY-HOT-000498,فندق أسامة,hotels,LY-HOT-000500,فندق أسامة,8.9,1,within_layer_proximity,confirmed_duplicate,retain_and_review,high,No automatic merge performed
hotels,LY-HOT-000498,فندق أسامة,hotels,LY-HOT-000501,فندق أسامة,14.1,1,within_layer_proximity,confirmed_duplicate,retain_and_review,high,No automatic merge performed
hotels,LY-HOT-000499,فندق أسامة,hotels,LY-HOT-000500,فندق أسامة,14.9,1,within_layer_proximity,confirmed_duplicate,retain_and_review,high,No automatic merge performed
hotels,LY-HOT-000499,فندق أسامة,hotels,LY-HOT-000501,فندق أسامة,31.6,1,within_layer_proximity,review_required,retain_and_review,medium,No automatic merge performed
hotels,LY-HOT-000500,فندق أسامة,hotels,LY-HOT-000501,فندق أسامة,22.5,1,within_layer_proximity,confirmed_duplicate,retain_and_review,high,No automatic merge performed
hotels,LY-HOT-000527,فندق سما و بلقيس,hotels,LY-HOT-000528,فندق سما وبلقيس,44.8,1,within_layer_proximity,review_required,retain_and_review,medium,No automatic merge performed
hotels,LY-HOT-000563,مساكن القدس للشقق الفندقية,hotels,LY-HOT-000564,مساكن القدس للشقق الفندقية,2.1,1,within_layer_proximity,confirmed_duplicate,retain_and_review,high,No automatic merge performed
hotels,LY-HOT-000563,مساكن القدس للشقق الفندقية,hotels,LY-HOT-000565,مساكن القدس للشقق الفندقية,0.0,1,within_layer_proximity,confirmed_duplicate,retain_and_review,high,No automatic merge performed
hotels,LY-HOT-000563,مساكن القدس للشقق الفندقية,hotels,LY-HOT-000566,مساكن القدس للشقق الفندقية,2.1,1,within_layer_proximity,confirmed_duplicate,retain_and_review,high,No automatic merge performed
hotels,LY-HOT-000564,مساكن القدس للشقق الفندقية,hotels,LY-HOT-000565,مساكن القدس للشقق الفندقية,2.1,1,within_layer_proximity,confirmed_duplicate,retain_and_review,high,No automatic merge performed
hotels,LY-HOT-000564,مساكن القدس للشقق الفندقية,hotels,LY-HOT-000566,مساكن القدس للشقق الفندقية,0.0,1,within_layer_proximity,confirmed_duplicate,retain_and_review,high,No automatic merge performed
hotels,LY-HOT-000565,مساكن القدس للشقق الفندقية,hotels,LY-HOT-000566,مساكن القدس للشقق الفندقية,2.1,1,within_layer_proximity,confirmed_duplicate,retain_and_review,high,No automatic merge performed
tripoliRestaurants,LY-FNB-RES-TRI-00009,مطعم ميلانو للوجبات السريعة,tripoliRestaurants,LY-FNB-RES-TRI-00067,مطعم ميلانو للوجبات السريعة,0.1,1,within_layer_proximity,confirmed_duplicate,retain_and_review,high,No automatic merge performed
tripoliRestaurants,LY-FNB-RES-TRI-00012,مطعم الزرقاني للمأكولات الشعبية و الشرقية,tripoliRestaurants,LY-FNB-RES-TRI-00070,مطعم الأزرقاني للمأكولات الشعبية و الشرقية,0.0,0.966,within_layer_proximity,confirmed_duplicate,retain_and_review,high,No automatic merge performed
tripoliRestaurants,LY-FNB-RES-TRI-00013,بيتزا الفورنو شارع الجمهورية,tripoliRestaurants,LY-FNB-RES-TRI-00050,بيتزا الفورنو شارع الجمهورية,0.0,1,within_layer_proximity,confirmed_duplicate,retain_and_review,high,No automatic merge performed
resorts,LY-ACC-RES-KHO-00005,قرية قوس غنيمة السياحية,resorts,LY-ACC-RES-NAT-00024,قرية قوس غنيمة السياحية,16.5,1,within_layer_proximity,confirmed_duplicate,retain_and_review,high,No automatic merge; co-located village and resort may be distinct
resorts,LY-ACC-RES-KHO-00007,قرية شمس البحر,resorts,LY-ACC-RES-NAT-00026,قرية شمس البحر,40.9,1,within_layer_proximity,review_required,retain_and_review,medium,No automatic merge; co-located village and resort may be distinct
investment,LY-INV-RES-KHO-00005,قرية قوس غنيمة السياحية,investment,LY-INV-RES-NAT-00024,قرية قوس غنيمة السياحية,16.5,1,within_layer_proximity,probable_duplicate,retain_and_review,medium,Co-located opportunities may be distinct or parent/child.
investment,LY-INV-RES-KHO-00007,قرية شمس البحر,investment,LY-INV-RES-NAT-00026,قرية شمس البحر,40.9,1,within_layer_proximity,probable_duplicate,retain_and_review,medium,Co-located opportunities may be distinct or parent/child.
investment,LY-INV-RES-NAT-00038,منتجع الينابيع السياحي,investment,LY-INV-EXP-SHA-00001,منتجع الينابيع السياحي,44.1,1,within_layer_proximity,probable_duplicate,retain_and_review,medium,Co-located opportunities may be distinct or parent/child.
investment,LY-INV-RES-DER-00001,منتجع إيميليا السياحي,investment,LY-INV-RES-DER-00003,منتجع ايميليا,20.4,0.786,within_layer_proximity,review_required,retain_and_review,medium,Co-located opportunities may be distinct or parent/child.
investment,LY-INV-RES-SHA-00001,منتج شحات السياحي,investment,LY-INV-RES-SHA-00010,منتجع شحات السياحي,11.5,0.897,within_layer_proximity,probable_duplicate,retain_and_review,medium,Co-located opportunities may be distinct or parent/child.
investment,LY-INV-RES-SHA-00002,منتجع وموتيل الأمان 1,investment,LY-INV-RES-SHA-00011,منتجع وموتيل الأمان,44.4,0.968,within_layer_proximity,probable_duplicate,retain_and_review,medium,Co-located opportunities may be distinct or parent/child.
investment,LY-INV-RES-KHO-00018,إستراحات فردية درجة أولى,investment,LY-INV-RES-SHA-00006,إستراحات فردية,65.9,0.75,within_layer_proximity,review_required,retain_and_review,medium,Co-located opportunities may be distinct or parent/child.
investment,LY-INV-HOT-BAY-00002,فندق لؤلؤة الخليج,investment,LY-INV-HOT-BAY-00007,فندق لؤلؤة الخليج البيضاء,72.9,0.812,within_layer_proximity,review_required,retain_and_review,medium,Co-located opportunities may be distinct or parent/child.
investment,LY-INV-HOT-GHA-00002,فندق بن يدر,investment,LY-INV-HOT-NAT-00056,فندق بن يدر,0.7,1,within_layer_proximity,confirmed_duplicate,retain_and_review,high,Co-located opportunities may be distinct or parent/child.
investment,LY-INV-HOT-GHA-00002,فندق بن يدر,investment,LY-INV-HOT-NAT-00168,فندق بن يدر,0.7,1,within_layer_proximity,confirmed_duplicate,retain_and_review,high,Co-located opportunities may be distinct or parent/child.
investment,LY-INV-HOT-GHA-00003,فندق نجوم غدامس,investment,LY-INV-HOT-GHA-00007,فندق نجوم غدامس,2.5,1,within_layer_proximity,probable_duplicate,retain_and_review,medium,Co-located opportunities may be distinct or parent/child.
investment,LY-INV-HOT-GHA-00003,فندق نجوم غدامس,investment,LY-INV-HOT-GHA-00008,فندق نجوم غدامس,2.5,1,within_layer_proximity,probable_duplicate,retain_and_review,medium,Co-located opportunities may be distinct or parent/child.
investment,LY-INV-HOT-TRI-00008,فندق بلازما,investment,LY-INV-HOT-NAT-00055,فندق بلازما,8.7,1,within_layer_proximity,probable_duplicate,retain_and_review,medium,Co-located opportunities may be distinct or parent/child.
investment,LY-INV-HOT-TRI-00008,فندق بلازما,investment,LY-INV-HOT-NAT-00167,فندق بلازما,8.7,1,within_layer_proximity,probable_duplicate,retain_and_review,medium,Co-located opportunities may be distinct or parent/child.
investment,LY-INV-HOT-TRI-00008,فندق بلازما,investment,LY-INV-HOT-TRI-00046,فندق بلازما,15.9,1,within_layer_proximity,probable_duplicate,retain_and_review,medium,Co-located opportunities may be distinct or parent/child.
investment,LY-INV-HOT-NAT-00014,فندق الجبل,investment,LY-INV-HOT-NAT-00099,فندق الجبل,0.0,1,within_layer_proximity,confirmed_duplicate,retain_and_review,high,Co-located opportunities may be distinct or parent/child.
investment,LY-INV-HOT-NAT-00016,فندق الحديقة,investment,LY-INV-HOT-NAT-00103,فندق الحديقة,0.0,1,within_layer_proximity,confirmed_duplicate,retain_and_review,high,Co-located opportunities may be distinct or parent/child.
investment,LY-INV-HOT-NAT-00017,فندق الحمام السياحي,investment,LY-INV-HOT-NAT-00104,فندق الحمام السياحي,0.0,1,within_layer_proximity,confirmed_duplicate,retain_and_review,high,Co-located opportunities may be distinct or parent/child.
investment,LY-INV-HOT-NAT-00018,فندق الحياة,investment,LY-INV-HOT-NAT-00105,فندق الحياة,0.0,1,within_layer_proximity,confirmed_duplicate,retain_and_review,high,Co-located opportunities may be distinct or parent/child.
investment,LY-INV-HOT-TRI-00012,فندق الخان الطرابلسي,investment,LY-INV-HOT-TRI-00022,فندق الخان الطرابلسي,0.0,1,within_layer_proximity,confirmed_duplicate,retain_and_review,high,Co-located opportunities may be distinct or parent/child.
investment,LY-INV-HOT-NAT-00020,فندق الخليل السياحي,investment,LY-INV-HOT-NAT-00106,فندق الخليل السياحي,0.0,1,within_layer_proximity,confirmed_duplicate,retain_and_review,high,Co-located opportunities may be distinct or parent/child.
investment,LY-INV-HOT-NAT-00021,فندق الدوحة,investment,LY-INV-HOT-NAT-00107,فندق الدوحة,0.0,1,within_layer_proximity,confirmed_duplicate,retain_and_review,high,Co-located opportunities may be distinct or parent/child.
investment,LY-INV-HOT-NAT-00023,فندق الرابطة,investment,LY-INV-HOT-NAT-00257,فندق الرابطة,22.5,1,within_layer_proximity,probable_duplicate,retain_and_review,medium,Co-located opportunities may be distinct or parent/child.
investment,LY-INV-HOT-TRI-00014,فندق الريان,investment,LY-INV-HOT-TRI-00038,فندق الثريا,95.0,0.778,within_layer_proximity,review_required,retain_and_review,medium,Co-located opportunities may be distinct or parent/child.
investment,LY-INV-HOT-NAT-00025,فندق الزهر,investment,LY-INV-HOT-NAT-00109,فندق الزهر,0.0,1,within_layer_proximity,confirmed_duplicate,retain_and_review,high,Co-located opportunities may be distinct or parent/child.
investment,LY-INV-HOT-NAT-00026,فندق الزيتونة,investment,LY-INV-HOT-NAT-00110,فندق الزيتونة,0.0,1,within_layer_proximity,confirmed_duplicate,retain_and_review,high,Co-located opportunities may be distinct or parent/child.
investment,LY-INV-HOT-NAT-00027,فندق السرايا,investment,LY-INV-HOT-NAT-00111,فندق السرايا,0.0,1,within_layer_proximity,confirmed_duplicate,retain_and_review,high,Co-located opportunities may be distinct or parent/child.
investment,LY-INV-HOT-ZUW-00002,فندق زوارة,investment,LY-INV-HOT-ZUW-00003,فندق زوارة,179.1,1,within_layer_proximity,review_required,retain_and_review,medium,Co-located opportunities may be distinct or parent/child.
investment,LY-INV-HOT-ZUW-00002,فندق زوارة,investment,LY-INV-HOT-ZUW-00004,فندق زوارة,179.1,1,within_layer_proximity,review_required,retain_and_review,medium,Co-located opportunities may be distinct or parent/child.
investment,LY-INV-HOT-NAT-00028,فندق السهم,investment,LY-INV-HOT-NAT-00113,فندق السهم,0.0,1,within_layer_proximity,confirmed_duplicate,retain_and_review,high,Co-located opportunities may be distinct or parent/child.
investment,LY-INV-HOT-NAT-00029,فندق السياحي,investment,LY-INV-HOT-NAT-00114,فندق السياحي,0.0,1,within_layer_proximity,confirmed_duplicate,retain_and_review,high,Co-located opportunities may be distinct or parent/child.
investment,LY-INV-HOT-NAT-00033,فندق الصحراوي,investment,LY-INV-HOT-NAT-00116,فندق الصحراوي,0.0,1,within_layer_proximity,confirmed_duplicate,retain_and_review,high,Co-located opportunities may be distinct or parent/child.
investment,LY-INV-HOT-MIS-00004,فندق الصناعية مصراتة,investment,LY-INV-HOT-MIS-00006,فندق الصناعية مصراتة,0.0,1,within_layer_proximity,confirmed_duplicate,retain_and_review,high,Co-located opportunities may be distinct or parent/child.
investment,LY-INV-HOT-NAT-00039,فندق الكرومة,investment,LY-INV-HOT-NAT-00125,فندق الكرومة,0.0,1,within_layer_proximity,confirmed_duplicate,retain_and_review,high,Co-located opportunities may be distinct or parent/child.
investment,LY-INV-HOT-NAT-00041,فندق المتوسط,investment,LY-INV-HOT-KHO-00005,فندق المتوسط الخمس,0.0,0.833,within_layer_proximity,review_required,retain_and_review,medium,Co-located opportunities may be distinct or parent/child.
